Data,Year
2.9480052504035745,1986-05-19
2.947987559619771,1986-06-09
2.9479698777803884,1986-06-16
2.947952204884581,1986-07-02
2.947934540931504,1986-07-07
2.9479168859203106,1986-07-29
2.9478992398501553,1986-08-06
2.947881602720192,1986-08-09
2.947863974529575,1986-08-11
2.947846355277459,1986-08-16
2.9478287449629974,1986-08-26
2.9478111435853447,1986-09-15
2.947793551143655,1986-10-11
2.9477759676370825,1986-10-26
2.947758393064781,1986-10-27
2.947740827425905,1986-11-03
2.947723270719609,1986-12-05
2.9477057229450465,1986-12-07
2.9476881841013722,1987-01-16
2.9476706541877395,1987-01-24
2.9476531332033034,1987-01-30
2.9476356211472177,1987-02-02
2.9476181180186365,1987-03-26
2.9476006238167143,1987-03-30
2.9475831385406046,1987-04-07
2.9475656621894624,1987-04-12
2.947548194762441,1987-04-19
2.947530736258695,1987-04-28
2.9475132866773786,1987-05-06
2.947495846017646,1987-05-11
2.947478414278651,1987-05-12
2.947460991459548,1987-05-16
2.9474435775594916,1987-06-22
2.9474261725776354,1987-06-27
2.947408776513133,1987-07-19
2.9473913893651402,1987-07-21
2.9473740111328097,1987-07-25
2.947356641815296,1987-07-26
2.947339281411754,1987-08-02
2.9473219299213365,1987-08-08
2.947304587343199,1987-08-13
2.9472872536764947,1987-08-28
2.9472699289203783,1987-08-29
2.9472526130740038,1987-09-06
2.9472353061365255,1987-09-15
2.947218008107097,1987-09-18
2.9472007189848735,1987-09-23
2.947183438769008,1987-10-04
2.947166167458655,1987-10-10
2.94714890505297,1987-10-22
2.947131651551105,1987-11-17
2.947114406952215,1987-12-04
2.947097171255455,1987-12-16
2.9470799444599782,1987-12-19
2.947062726564939,1988-01-14
2.947045517569492,1988-01-18
2.9470283174727903,1988-01-21
2.947011126273989,1988-02-27
2.946993943972242,1988-02-28
2.9469767705667036,1988-04-22
2.9469596060565277,1988-04-28
2.9469424504408686,1988-05-25
2.94692530371888,1988-06-02
2.9469081658897167,1988-06-04
2.946891036952533,1988-06-13
2.9468739169064824,1988-06-17
2.946856805750719,1988-06-30
2.9468397034843976,1988-07-05
2.9468226101066723,1988-07-14
2.9468055256166967,1988-08-07
2.9467884500136257,1988-09-21
2.9467713832966127,1988-10-09
2.946754325464812,1988-10-30
2.946737276517378,1988-11-14
2.9467202364534653,1988-11-15
2.946703205272227,1988-12-01
2.9466861829728184,1988-12-16
2.9466691695543927,1988-12-26
2.946652165016104,1989-01-28
2.9466351693571076,1989-01-29
2.946618182576557,1989-02-04
2.946601204673606,1989-02-11
2.9465842356474092,1989-02-25
2.9465672754971206,1989-03-03
2.9465503242218944,1989-03-13
2.9465333818208848,1989-03-17
2.9465164482932455,1989-03-21
2.9464995236381317,1989-04-27
2.9464826078546964,1989-05-25
2.946465700942095,1989-06-10
2.9464488028994804,1989-06-13
2.9464319137260073,1989-07-01
2.9464150334208297,1989-07-18
2.9463981619831023,1989-07-24
2.946381299411979,1989-08-07
2.9463644457066134,1989-08-13
2.94634760086616,1989-08-15
2.9463307648897734,1989-09-02
2.9463139377766074,1989-09-18
2.9462971195258163,1989-09-26
2.946280310136554,1989-10-04
2.9462635096079746,1989-10-09
